Date,JPM,GS,BAC
2019-05-13,92.2610855102539,168.0348358154297,24.2200984954834
2019-05-14,92.99445343017578,169.1638641357422,24.537309646606445
2019-05-15,92.64043426513672,169.26731872558594,24.254383087158203
2019-05-16,93.8289794921875,171.6287841796875,24.511592864990234
2019-05-17,93.37378692626953,170.1549835205078,24.348695755004883
2019-05-20,93.86270141601562,169.9912567138672,24.348695755004883
2019-05-21,94.18303680419922,171.60289001464844,24.597326278686523
2019-05-22,93.41593933105469,168.50888061523438,24.425859451293945
2019-05-23,91.57831573486328,165.4492950439453,23.79999351501465
2019-05-24,92.48025512695312,166.33702087402344,24.16008186340332
2019-05-28,91.4771499633789,163.26882934570312,23.92002296447754
2019-05-29,91.22427368164062,162.80133056640625,23.79142189025879
2019-05-30,90.2464370727539,162.21263122558594,23.28558349609375
2019-05-31,89.3192138671875,157.98785400390625,22.805469512939453
2019-06-03,89.74066162109375,158.59385681152344,22.87405776977539
2019-06-04,92.50553894042969,164.38565063476562,23.937166213989258
2019-06-05,92.83428192138672,163.1389617919922,23.9285945892334
2019-06-06,93.03660583496094,164.3250274658203,24.032032012939453
2019-06-07,92.01664733886719,164.3250274658203,23.730342864990234
2019-06-10,93.01132202148438,168.0563201904297,24.195812225341797
2019-06-11,93.29794311523438,168.58441162109375,24.342348098754883
2019-06-12,92.10935974121094,164.67999267578125,24.092370986938477
2019-06-13,92.33695220947266,165.7447967529297,24.083751678466797
2019-06-14,92.57300567626953,165.92662048339844,24.169952392578125
2019-06-17,92.06722259521484,165.2080535888672,24.075130462646484
2019-06-18,93.3232192993164,168.80088806152344,24.669897079467773
2019-06-19,92.64884185791016,169.37222290039062,24.41130256652832
2019-06-20,92.88489532470703,169.42417907714844,24.36820411682129
2019-06-21,92.25269317626953,169.6319580078125,24.238908767700195
2019-06-24,91.59516906738281,170.973876953125,24.118228912353516
2019-06-25,90.83650207519531,169.73585510253906,23.92859649658203
2019-06-26,91.44343566894531,170.5582733154297,24.057893753051758
2019-06-27,91.74689483642578,172.55813598632812,24.316484451293945
2019-06-28,94.24202728271484,177.1292266845703,24.997451782226562
2019-07-01,95.82677459716797,179.0857696533203,25.35948371887207
2019-07-02,95.9279556274414,178.323974609375,25.12674903869629
2019-07-03,95.77511596679688,178.37586975097656,25.040546417236328
2019-07-05,96.34391021728516,179.98614501953125,25.221567153930664
2019-07-08,95.81758880615234,178.12481689453125,25.169841766357422
2019-07-09,96.22505187988281,179.87364196777344,25.29914093017578
2019-07-10,95.94491577148438,178.31529235839844,25.01468849182129
2019-07-11,96.86175537109375,182.9729461669922,25.307762145996094
2019-07-12,97.88044738769531,185.21519470214844,25.38534164428711
2019-07-15,96.69195556640625,183.17205810546875,25.187089920043945
2019-07-16,97.72764587402344,186.58306884765625,24.988834381103516
2019-07-17,96.76835632324219,184.66110229492188,25.161231994628906
2019-07-18,97.34564208984375,185.71728515625,25.41120147705078
2019-07-19,96.3863525390625,184.85159301757812,25.342243194580078
2019-07-22,97.00606536865234,185.2671356201172,25.488779067993164
2019-07-23,98.78030395507812,189.9680938720703,26.074928283691406
2019-07-24,99.17929077148438,192.218994140625,26.43695831298828
2019-07-25,98.22850799560547,190.44419860839844,26.152507781982422
2019-07-26,98.6614761352539,192.3141632080078,26.523157119750977
2019-07-29,98.34735107421875,190.73854064941406,26.307662963867188
2019-07-30,98.12664031982422,191.67356872558594,26.626602172851562
2019-07-31,98.47467803955078,190.57411193847656,26.44557762145996
2019-08-01,95.87699127197266,183.1893768310547,25.41982078552246
2019-08-02,95.86852264404297,181.25872802734375,25.32500457763672
2019-08-05,93.01615905761719,174.60122680664062,24.20442771911621
2019-08-06,93.74622344970703,178.3498992919922,24.497501373291016
2019-08-07,91.70880126953125,178.1161651611328,24.040653228759766
2019-08-08,93.26233673095703,179.2069854736328,24.463024139404297
2019-08-09,93.16044616699219,179.12042236328125,24.419923782348633
2019-08-12,91.41165924072266,174.46279907226562,23.82516098022461
2019-08-13,92.82089233398438,176.70501708984375,23.894115447998047
2019-08-14,88.96678924560547,169.30296325683594,22.773542404174805
2019-08-15,89.3063735961914,169.83975219726562,22.62700843811035
2019-08-16,91.44563293457031,172.6447296142578,23.299348831176758
2019-08-19,92.26909637451172,175.0514678955078,23.5062255859375
2019-08-20,91.09758758544922,173.12953186035156,23.032135009765625
2019-08-21,91.35226440429688,173.73553466796875,23.213150024414062
2019-08-22,92.29456329345703,175.24192810058594,23.43726348876953
2019-08-23,90.00247192382812,169.85702514648438,22.81663703918457
2019-08-26,90.72409057617188,172.8438262939453,23.0838565826416
2019-08-27,89.76478576660156,171.47596740722656,22.81663703918457
2019-08-28,90.66463470458984,173.5104522705078,23.14419174194336
2019-08-29,92.71902465820312,177.2303466796875,23.557941436767578
2019-08-30,93.26233673095703,177.63978576660156,23.713104248046875
2019-09-03,92.15872955322266,173.3362274169922,23.31658363342285
2019-09-04,93.27081298828125,175.7406463623047,23.69586181640625
2019-09-05,95.39311981201172,180.37525939941406,24.398670196533203
2019-09-06,95.59686279296875,180.51466369628906,24.060277938842773
2019-09-09,97.96534729003906,184.67013549804688,24.84117317199707
2019-09-10,99.21321868896484,187.8499298095703,25.46588897705078
2019-09-11,99.48491668701172,188.869140625,25.56133460998535
2019-09-12,100.09612274169922,190.5592041015625,25.743545532226562
2019-09-13,102.06563568115234,191.56973266601562,26.17737579345703
2019-09-16,101.15727996826172,189.23501586914062,26.142662048339844
2019-09-17,100.65642547607422,188.0937957763672,25.97780990600586
2019-09-18,101.66663360595703,189.11306762695312,26.029869079589844
2019-09-19,101.34406280517578,187.5014190673828,25.87369155883789
2019-09-20,100.93656921386719,186.20338439941406,25.674131393432617
2019-09-23,100.9195785522461,185.95945739746094,25.613393783569336
2019-09-24,99.60375213623047,180.98509216308594,25.110151290893555
2019-09-25,100.17254638671875,182.9713897705078,25.379121780395508
2019-09-26,99.34909057617188,181.39453125,25.275005340576172
2019-09-27,99.93485260009766,182.04791259765625,25.46588897705078
2019-09-30,99.90936279296875,180.53208923339844,25.309709548950195
2019-10-01,98.09268188476562,176.57696533203125,24.676319122314453
2019-10-02,96.14018249511719,172.70899963378906,24.155719757080078
2019-10-03,96.00325775146484,171.8291015625,24.129695892333984
2019-10-04,98.08264923095703,174.93045043945312,24.615583419799805
2019-10-07,97.86872863769531,174.5819854736328,24.563518524169922
2019-10-08,95.6866226196289,171.94235229492188,23.973512649536133
2019-10-09,96.37976837158203,171.48936462402344,24.199098587036133
2019-10-10,97.73180389404297,174.1202850341797,24.684993743896484
2019-10-11,99.38334655761719,178.3105926513672,25.084117889404297
2019-10-14,99.64862060546875,179.30372619628906,25.2836856842041
2019-10-15,102.65217590332031,179.8612518310547,25.79559898376465
2019-10-16,102.41259765625,180.6975860595703,26.17737579345703
2019-10-17,102.98592376708984,179.8612518310547,26.255460739135742
2019-10-18,103.16563415527344,179.9135284423828,26.33355140686035
2019-10-21,105.72422790527344,182.2918243408203,26.914888381958008
2019-10-22,106.78533172607422,182.59677124023438,27.071067810058594
2019-10-23,107.06771087646484,184.0951690673828,27.26194953918457
2019-10-24,106.9906997680664,183.85989379882812,27.20989227294922
2019-10-25,107.846435546875,186.6302490234375,27.52225112915039
2019-10-28,108.25717163085938,189.69676208496094,27.626371383666992
2019-10-29,108.1886978149414,189.60092163085938,27.8259334564209
2019-10-30,107.58969116210938,188.0066680908203,27.435489654541016
2019-10-31,106.89656829833984,185.88973999023438,27.131799697875977
2019-11-01,109.36104583740234,189.38316345214844,27.591659545898438
2019-11-04,110.23387908935547,191.54364013671875,28.112260818481445
2019-11-05,110.47346496582031,190.47210693359375,28.47667694091797
2019-11-06,110.64463806152344,190.28045654296875,28.450653076171875
2019-11-07,111.2436294555664,194.52305603027344,28.832422256469727
2019-11-08,111.56878662109375,194.1919708251953,28.858444213867188
2019-11-11,111.1751708984375,190.81185913085938,28.789037704467773
2019-11-12,110.5248031616211,192.0140380859375,28.710948944091797
2019-11-13,109.94293975830078,191.06451416015625,28.450653076171875
2019-11-14,110.04562377929688,191.1603546142578,28.372560501098633
2019-11-15,110.84144592285156,191.87464904785156,28.572124481201172
2019-11-18,111.774169921875,191.4216766357422,28.598148345947266
2019-11-19,111.73994445800781,191.69171142578125,28.580795288085938
2019-11-20,110.927001953125,189.83615112304688,28.363880157470703
2019-11-21,111.18370819091797,190.11489868164062,28.49403190612793
2019-11-22,111.91963958740234,191.9008026123047,28.789037704467773
2019-11-25,112.51864624023438,194.05259704589844,29.04066276550293
2019-11-26,112.67269134521484,193.79124450683594,28.936540603637695
2019-11-27,113.00642395019531,194.22686767578125,28.99727439880371
2019-11-29,112.74967956542969,193.92019653320312,28.910505294799805
2019-12-02,112.50154876708984,190.66993713378906,29.005956649780273
2019-12-03,111.05537414550781,185.9391326904297,28.49403190612793
2019-12-04,113.24600219726562,189.1806182861328,28.763011932373047
2019-12-05,113.86212921142578,190.23187255859375,28.86769676208496
2019-12-06,115.55644226074219,196.77618408203125,29.373680114746094
2019-12-09,115.01737976074219,194.32318115234375,29.234100341796875
2019-12-10,115.09434509277344,194.384521484375,29.251556396484375
2019-12-11,114.82054138183594,193.78005981445312,29.34751319885254
2019-12-12,118.10652923583984,198.03778076171875,30.254812240600586
2019-12-13,117.0710678100586,197.11785888671875,30.04543685913086
2019-12-16,117.52461242675781,199.78118896484375,30.27225685119629
2019-12-17,118.243408203125,202.5057830810547,30.568876266479492
2019-12-18,118.12362670898438,201.8925323486328,30.629941940307617
2019-12-19,117.53317260742188,201.44573974609375,30.4903564453125
2019-12-20,117.4390640258789,200.56085205078125,30.49907875061035
2019-12-23,117.40479278564453,200.70108032226562,30.68228530883789
2019-12-24,117.72998809814453,201.41944885253906,30.725906372070312
2019-12-26,118.97935485839844,202.558349609375,30.98762321472168
2019-12-27,119.0649185180664,202.07652282714844,30.839323043823242
2019-12-30,118.62849426269531,201.32308959960938,30.664838790893555
2019-12-31,119.28739929199219,201.4369354248047,30.725906372070312
2020-01-02,120.7335433959961,205.28294372558594,31.092313766479492
2020-01-03,119.14030456542969,202.88247680664062,30.446744918823242
2020-01-06,119.04558563232422,204.9588165283203,30.403121948242188
2020-01-07,117.021728515625,206.30795288085938,30.202465057373047
2020-01-08,117.93462371826172,208.29664611816406,30.507808685302734
2020-01-09,118.36521911621094,212.53692626953125,30.560144424438477
2020-01-10,117.18536376953125,212.10760498046875,30.30714988708496
2020-01-13,118.15848541259766,214.82345581054688,30.586320877075195
2020-01-14,119.53645324707031,215.2176971435547,30.813148498535156
2020-01-15,117.74516296386719,214.82345581054688,30.246084213256836
2020-01-16,118.20158386230469,218.77456665039062,30.289709091186523
2020-01-17,119.01976013183594,218.54681396484375,30.28097915649414
2020-01-21,117.8485107421875,215.25271606445312,29.888402938842773
2020-01-22,117.7107162475586,216.43540954589844,29.975637435913086
2020-01-23,117.59011840820312,215.14764404296875,29.766263961791992
2020-01-24,114.67062377929688,211.941162109375,29.26027488708496
2020-01-27,113.70606231689453,208.62953186035156,28.65831756591797
2020-01-28,115.7729721069336,212.5194091796875,28.99855613708496
2020-01-29,115.60070037841797,210.36419677734375,28.797901153564453
2020-01-30,117.03034973144531,213.87728881835938,29.20793342590332
2020-01-31,113.99026489257812,208.28794860839844,28.6408748626709
2020-02-03,114.8600845336914,209.3917236328125,28.76300811767578
2020-02-04,116.51362609863281,211.95864868164062,29.33006477355957
2020-02-05,118.49441528320312,214.02622985839844,30.28097915649414
2020-02-06,118.51162719726562,211.8535614013672,30.246084213256836
2020-02-07,118.13267517089844,208.5069580078125,30.19373893737793
2020-02-10,118.62358093261719,207.9462432861328,30.263532638549805
2020-02-11,118.84749603271484,207.15777587890625,30.333324432373047
2020-02-12,118.84749603271484,209.07635498046875,30.464187622070312
2020-02-13,118.7441635131836,208.8135528564453,30.45545768737793
2020-02-14,118.38245391845703,207.70091247558594,30.403121948242188
2020-02-18,116.8150405883789,204.3104705810547,29.897119522094727
2020-02-19,118.40830993652344,207.91993713378906,30.289709091186523
2020-02-20,118.40830993652344,203.88998413085938,30.403121948242188
2020-02-21,116.96147918701172,202.0414581298828,29.975637435913086
2020-02-24,113.8180160522461,196.71487426757812,28.553632736206055
2020-02-25,108.73684692382812,190.64366149902344,27.11417007446289
2020-02-26,109.0641098022461,189.04042053222656,26.72159767150879
2020-02-27,104.5255355834961,180.2008056640625,25.412994384765625
2020-02-28,99.99553680419922,176.9659423828125,24.863380432128906
2020-03-02,104.65470123291016,184.6343994140625,25.622371673583984
2020-03-03,100.72755432128906,179.31056213378906,24.20908546447754
2020-03-04,103.21646881103516,183.99095153808594,24.76741600036621
2020-03-05,98.15252685546875,175.22068786621094,23.511926651000977
2020-03-06,93.07999420166016,169.98497009277344,22.572500228881836
2020-03-09,80.4718017578125,152.32095336914062,19.253787994384766
2020-03-10,86.7242202758789,162.4927520751953,20.728776931762695
2020-03-11,82.64207458496094,151.51004028320312,19.903491973876953
2020-03-12,75.82988739013672,132.81480407714844,18.007081985473633
2020-03-13,89.48873901367188,156.16404724121094,21.211658477783203
2020-03-16,76.09683227539062,136.32290649414062,17.94562339782715
2020-03-17,80.74742126464844,139.85743713378906,19.29768943786621
2020-03-18,72.2472152709961,123.41869354248047,18.25290870666504
2020-03-19,73.4615249633789,131.7659149169922,18.61288070678711
2020-03-20,71.9113540649414,121.99957275390625,17.26958656311035
2020-03-23,68.06172943115234,118.96744537353516,15.873623847961426
2020-03-24,76.1571273803711,135.38858032226562,18.463626861572266
2020-03-25,78.99913787841797,136.73719787597656,18.52508544921875
2020-03-26,84.50230407714844,146.13330078125,19.947385787963867
2020-03-27,78.482421875,139.5665740966797,18.96406364440918
2020-03-30,80.52349853515625,140.69483947753906,19.350370407104492
2020-03-31,77.53507995605469,136.2611846923828,18.639219284057617
2020-04-01,72.6520004272461,128.06382751464844,17.357385635375977
2020-04-02,75.36482238769531,132.1537322998047,18.05975914001465
2020-04-03,73.13721466064453,129.50941467285156,17.585655212402344
2020-04-06,77.84477996826172,139.46963500976562,18.779693603515625
2020-04-07,78.87156677246094,146.33607482910156,19.438169479370117
2020-04-08,82.05638122558594,155.97894287109375,20.588302612304688
2020-04-09,89.41795349121094,162.41339111328125,21.82623291015625
2020-04-13,85.4413070678711,157.93569946289062,21.000940322875977
2020-04-14,83.1005630493164,157.09837341308594,20.83413314819336
2020-04-15,79.00211334228516,157.35397338867188,19.48206329345703
2020-04-16,75.99134826660156,156.04940795898438,18.8060302734375
2020-04-17,82.82210540771484,161.73471069335938,20.439048767089844
2020-04-20,79.80265045166016,159.0110626220703,19.754228591918945
2020-04-21,77.4880142211914,153.20240783691406,18.999183654785156
2020-04-22,77.7403564453125,155.11509704589844,19.13965606689453
2020-04-23,77.78388214111328,154.29537963867188,19.201114654541016
2020-04-24,78.9324722290039,156.0142059326172,19.473283767700195
2020-04-27,82.3348388671875,161.77877807617188,20.60586166381836
2020-04-28,82.9178237915039,164.83734130859375,20.9746036529541
2020-04-29,85.15413665771484,167.49928283691406,21.755996704101562
2020-04-30,83.3268051147461,161.67300415039062,21.115076065063477
2020-05-01,81.14270782470703,156.10232543945312,20.263452529907227
2020-05-04,80.17682647705078,155.15919494628906,20.13175392150879
2020-05-05,80.05499267578125,157.16004943847656,19.89470672607422
2020-05-06,78.54960632324219,155.94369506835938,19.622535705566406
2020-05-07,79.3675765991211,160.70346069335938,20.0527400970459
2020-05-08,80.66411590576172,163.40943908691406,20.69365692138672
2020-05-11,78.28856658935547,161.44386291503906,19.8244686126709
2020-05-12,75.73027801513672,156.19931030273438,19.201114654541016
2020-05-13,73.11980438232422,151.43072509765625,18.32314682006836
2020-05-14,76.15666961669922,153.76649475097656,19.060636520385742
2020-05-15,74.74698638916016,151.49244689941406,18.823589324951172
2020-05-18,78.70625305175781,160.3155975341797,20.13175392150879
2020-05-19,77.1573486328125,156.74581909179688,19.49962043762207
2020-05-20,79.47198486328125,159.92774963378906,20.114198684692383
2020-05-21,78.46260070800781,158.74664306640625,20.105422973632812
2020-05-22,77.85348510742188,158.59678649902344,19.89470672607422
2020-05-26,83.37902069091797,172.8143768310547,21.31700897216797
2020-05-27,88.20843505859375,184.80186462402344,22.809555053710938
2020-05-28,86.89448547363281,177.36257934570312,21.82623291015625
2020-05-29,84.67556762695312,174.2760009765625,21.176538467407227
2020-06-01,85.7980728149414,177.3271026611328,21.60673713684082
2020-06-02,86.08522033691406,181.0611114501953,21.808673858642578
2020-06-03,90.73187255859375,186.76422119140625,22.81833267211914
2020-06-04,92.62016296386719,190.53370666503906,23.675901412963867
2020-06-05,96.78824615478516,193.28323364257812,24.85173988342285
2020-06-08,98.7199935913086,195.84652709960938,25.231895446777344
2020-06-09,96.18783569335938,193.44290161132812,24.948991775512695
2020-06-10,92.28948974609375,189.3807373046875,23.516765594482422
2020-06-11,84.58855438232422,172.18280029296875,21.156246185302734
2020-06-12,86.90319061279297,178.96791076660156,21.907724380493164
2020-06-15,88.10401916503906,182.98577880859375,22.234834671020508
2020-06-16,88.808837890625,185.8949737548828,22.809492111206055
2020-06-17,86.5638198852539,182.87936401367188,22.102224349975586
2020-06-18,86.09394836425781,180.79505920410156,22.137588500976562
2020-06-19,85.11063385009766,178.8348846435547,22.3232479095459
2020-06-22,84.18828582763672,180.4225311279297,21.76626968383789
2020-06-23,85.21507263183594,181.62876892089844,21.91656494140625
2020-06-24,82.36963653564453,175.63304138183594,21.05015754699707
2020-06-25,85.24118041992188,183.68649291992188,21.85467529296875
2020-06-26,80.56840515136719,167.80128479003906,20.466655731201172
2020-06-29,80.9251708984375,171.597412109375,20.678836822509766
2020-06-30,81.8475341796875,175.27825927734375,20.997106552124023
2020-07-01,81.15139770507812,175.23390197753906,20.563907623291016
2020-07-02,81.41500854492188,175.08311462402344,20.590435028076172
2020-07-06,83.47102355957031,183.91709899902344,20.91754150390625
2020-07-07,81.11626434326172,176.82154846191406,20.342884063720703
2020-07-08,81.97732543945312,179.3848114013672,20.422454833984375
2020-07-09,80.20247650146484,174.57757568359375,20.13070297241211
2020-07-10,84.58689880371094,182.32058715820312,21.235816955566406
2020-07-13,85.7994384765625,185.26522827148438,21.3861141204834
2020-07-14,86.29147338867188,189.81527709960938,21.341903686523438
2020-07-15,87.62702178955078,192.3785400390625,21.74858856201172
2020-07-16,87.87303161621094,190.40074157714844,21.156246185302734
2020-07-17,86.24754333496094,187.50926208496094,20.528547286987305
2020-07-20,85.49188995361328,187.7753143310547,20.84681510925293
2020-07-21,87.3458480834961,188.05023193359375,21.589448928833008
2020-07-22,86.71324157714844,182.71084594726562,21.492198944091797
2020-07-23,86.96803283691406,180.06781005859375,21.69554328918457
2020-07-24,86.35294342041016,178.69300842285156,21.527565002441406
2020-07-27,85.14044189453125,180.06781005859375,21.341903686523438
2020-07-28,85.50946807861328,178.82603454589844,21.536405563354492
2020-07-29,87.58304595947266,179.677490234375,22.340925216674805
2020-07-30,85.24588012695312,176.9723358154297,21.960769653320312
2020-07-31,84.91200256347656,175.579833984375,21.996129989624023
2020-08-03,84.4375228881836,176.84812927246094,22.093379974365234
2020-08-04,83.95429229736328,178.84376525878906,22.111066818237305
2020-08-05,85.4128189086914,181.39816284179688,22.447011947631836
2020-08-06,85.43917846679688,181.15870666503906,22.517744064331055
2020-08-07,87.31946563720703,184.72421264648438,23.083559036254883
2020-08-10,88.42657470703125,185.70872497558594,23.481403350830078
2020-08-11,91.22065734863281,187.19879150390625,23.799673080444336
2020-08-12,90.44744110107422,188.14784240722656,23.631698608398438
2020-08-13,89.94661712646484,184.83065795898438,23.295743942260742
2020-08-14,89.98176574707031,184.45814514160156,23.40183448791504
2020-08-17,87.60942840576172,180.1121368408203,22.897899627685547
2020-08-18,86.38811492919922,178.5510711669922,22.570791244506836
2020-08-19,86.59021759033203,180.06781005859375,22.544267654418945
2020-08-20,85.55341339111328,179.03004455566406,22.190637588500977
2020-08-21,85.50946807861328,179.54446411132812,22.08454132080078
2020-08-24,87.91695404052734,183.89935302734375,22.712244033813477
2020-08-25,88.3035659790039,182.71084594726562,22.98631477355957
2020-08-26,87.06466674804688,183.79290771484375,22.597309112548828
2020-08-27,89.92904663085938,186.39166259765625,23.0305118560791
2020-08-28,90.29808807373047,184.22755432128906,23.251537322998047
2020-08-31,88.03117370605469,182.8087615966797,22.756444931030273
2020-09-01,87.98724365234375,183.335205078125,22.729921340942383
2020-09-02,89.31399536132812,187.42202758789062,23.00399398803711
2020-09-03,89.03282928466797,185.20907592773438,22.843751907348633
2020-09-04,90.9570541381836,188.22509765625,23.627168655395508
2020-09-08,87.7939453125,180.6761016845703,22.683504104614258
2020-09-09,88.62865447998047,180.4441375732422,22.710214614868164
2020-09-10,87.71487426757812,178.47206115722656,22.380821228027344
2020-09-11,88.80436706542969,179.28408813476562,22.701309204101562
2020-09-14,90.03449249267578,179.65887451171875,22.923873901367188
2020-09-15,87.23160552978516,176.6785430908203,22.50545883178711
2020-09-16,87.60062408447266,179.06993103027344,22.79033660888672
2020-09-17,86.59900665283203,173.84986877441406,22.56777572631836
2020-09-18,86.41447448730469,173.8766326904297,22.44313621520996
2020-09-21,83.74340057373047,173.10928344726562,21.78435707092285
2020-09-22,82.82960510253906,170.9855499267578,21.31252670288086
2020-09-23,81.48528289794922,166.0778045654297,20.707155227661133
2020-09-24,81.41500854492188,174.0997314453125,20.778371810913086
2020-09-25,82.126708984375,173.95697021484375,20.911907196044922
2020-09-28,84.4902572631836,177.63328552246094,21.446062088012695
2020-09-29,83.77854919433594,175.59884643554688,21.161184310913086
2020-09-30,84.58689880371094,179.32872009277344,21.446062088012695
2020-10-01,85.20195770263672,177.16929626464844,21.454967498779297
2020-10-02,86.01029968261719,178.37393188476562,21.552886962890625
2020-10-05,87.82821655273438,180.0693359375,21.917892456054688
2020-10-06,86.92369842529297,179.435791015625,21.695329666137695
2020-10-07,88.44014739990234,181.67552185058594,22.14935874938965
2020-10-08,90.25804901123047,185.58380126953125,22.4698486328125
2020-10-09,89.74370574951172,185.19126892089844,22.576675415039062
2020-10-12,90.84334564208984,191.0626678466797,22.861555099487305
2020-10-13,89.37126159667969,188.1090850830078,22.211671829223633
2020-10-14,88.87464904785156,188.48388671875,21.02764320373535
2020-10-15,90.20484924316406,186.13710021972656,21.499473571777344
2020-10-16,90.01861572265625,184.00445556640625,21.57960319519043
2020-10-19,88.50220489501953,183.54046630859375,21.116670608520508
2020-10-20,89.00767517089844,185.6284637451172,21.490571975708008
2020-10-21,88.1208724975586,181.05984497070312,21.41044807434082
2020-10-22,91.2335205078125,183.2816619873047,22.140453338623047
2020-10-23,92.0582504272461,182.96044921875,22.167160034179688
2020-10-26,89.77920532226562,179.4804229736328,21.846677780151367
2020-10-27,88.08539581298828,174.60833740234375,21.232406616210938
2020-10-28,85.61124420166016,169.33477783203125,20.89410400390625
2020-10-29,86.16993713378906,169.4864959716797,20.9564266204834
2020-10-30,86.94143676757812,168.68338012695312,21.09886360168457
2020-11-02,88.90126037597656,169.71849060058594,21.437158584594727
2020-11-03,91.70352935791016,176.61605834960938,21.980213165283203
2020-11-04,88.90126037597656,176.56253051757812,21.0810546875
2020-11-05,92.53711700439453,181.1044158935547,21.908992767333984
2020-11-06,91.30445098876953,179.58746337890625,21.641916275024414
2020-11-09,103.66641235351562,191.78541564941406,24.71327018737793
2020-11-10,103.32940673828125,194.05194091796875,24.624244689941406
2020-11-11,101.78639221191406,194.56947326660156,24.33936309814453
2020-11-12,100.53599548339844,191.4106903076172,23.760705947875977
2020-11-13,101.16564178466797,195.4885711669922,24.036680221557617
2020-11-16,104.02112579345703,198.4331817626953,24.55302619934082
2020-11-17,102.96583557128906,200.45875549316406,24.52631378173828
2020-11-18,102.20318603515625,200.14645385742188,24.018875122070312
2020-11-19,102.47809600830078,200.3874053955078,24.018875122070312
2020-11-20,101.60015869140625,199.29876708984375,23.867534637451172
2020-11-23,104.5265884399414,204.18862915039062,24.38387680053711
2020-11-24,109.359619140625,211.92501831054688,25.79936981201172
2020-11-25,108.21565246582031,211.06842041015625,25.843881607055664
2020-11-27,107.49736022949219,210.05113220214844,25.808273315429688
2020-11-30,104.53545379638672,205.7501678466797,25.06937026977539
2020-12-01,106.18489837646484,208.21739196777344,25.54119873046875
2020-12-02,108.22452545166016,213.21469116210938,25.87059211730957
2020-12-03,107.51509094238281,211.2588653564453,25.897462844848633
2020-12-04,108.49055480957031,214.94630432128906,26.237869262695312
2020-12-07,108.0826416015625,213.93246459960938,26.058706283569336
2020-12-08,108.18904876708984,214.2823486328125,25.915376663208008
2020-12-09,107.34659576416016,217.85316467285156,25.798925399780273
2020-12-10,106.6549072265625,219.27066040039062,26.07662010192871
2020-12-11,106.02527618408203,215.31410217285156,25.592893600463867
2020-12-14,104.90792846679688,213.34033203125,25.27936553955078
2020-12-15,106.69923400878906,217.5032501220703,25.655601501464844
2020-12-16,107.00961303710938,218.7054901123047,25.727262496948242
2020-12-17,106.12283325195312,219.2975616455078,25.8257999420166
2020-12-18,105.599609375,217.23411560058594,25.682476043701172
2020-12-21,109.56359100341797,230.55718994140625,26.640974044799805
2020-12-22,107.89640808105469,224.37564086914062,26.16619873046875
2020-12-23,110.9115219116211,230.08172607421875,26.918668746948242
2020-12-24,110.42378234863281,229.82151794433594,26.838050842285156
2020-12-28,111.15095520019531,232.89886474609375,26.990333557128906
2020-12-29,110.85832214355469,231.48129272460938,26.882837295532227
2020-12-30,111.168701171875,232.7732391357422,26.855966567993164
2020-12-31,112.68511199951172,236.59521484375,27.151580810546875
2021-01-04,111.6209487915039,237.75259399414062,26.900758743286133
2021-01-05,112.22834014892578,243.0728302001953,27.10679054260254
2021-01-06,117.49810028076172,256.1896667480469,28.799846649169922
2021-01-07,121.35662841796875,261.6624755859375,29.43585777282715
2021-01-08,121.49060821533203,260.2538757324219,29.140239715576172
2021-01-11,123.30377197265625,263.61822509765625,29.623973846435547
2021-01-12,125.24197387695312,271.1366271972656,30.15249252319336
2021-01-13,125.35807800292969,271.7916259765625,29.973337173461914
2021-01-14,126.09050750732422,276.2147216796875,30.448108673095703
2021-01-15,123.83077239990234,270.0600280761719,29.57022476196289
2021-01-19,123.29485321044922,263.9502868652344,29.3552303314209
2021-01-20,121.4459457397461,260.6037902832031,28.97004508972168
2021-01-21,120.42774200439453,259.61676025390625,28.459444046020508
2021-01-22,119.49882507324219,259.634765625,28.26236343383789
2021-01-25,118.0072021484375,253.93771362304688,27.913005828857422
2021-01-26,117.52490234375,252.789306640625,27.715930938720703
2021-01-27,114.20225524902344,245.22604370117188,26.721599578857422
2021-01-28,116.21189880371094,246.74232482910156,27.16053581237793
2021-01-29,114.92574310302734,243.28823852539062,26.56035041809082
2021-02-01,115.77424621582031,246.48211669921875,26.838050842285156
2021-02-02,119.33805847167969,257.463623046875,27.796550750732422
2021-02-03,120.7046127319336,258.8811950683594,28.28923797607422
2021-02-04,123.4823989868164,263.5465087890625,29.11336898803711
2021-02-05,123.24125671386719,263.32220458984375,28.996917724609375
2021-02-08,125.17054748535156,269.28839111328125,29.64189338684082
2021-02-09,124.67035675048828,269.5666198730469,29.516483306884766
2021-02-10,124.7417984008789,272.99383544921875,29.543352127075195
2021-02-11,124.39346313476562,271.23529052734375,29.453779220581055
2021-02-12,126.1619644165039,274.8240661621094,29.89271354675293
2021-02-16,129.19874572753906,279.8840637207031,30.698928833007812
2021-02-17,129.6007080078125,280.58392333984375,30.82434844970703
2021-02-18,130.03834533691406,278.03594970703125,30.62726402282715
2021-02-19,132.2087860107422,283.1678161621094,30.94080924987793
2021-02-22,133.45030212402344,284.289306640625,31.48723030090332
2021-02-23,134.52215576171875,286.3886413574219,31.818675994873047
2021-02-24,136.88906860351562,296.64349365234375,32.58905792236328
2021-02-25,135.03125,294.0595397949219,32.18594741821289
